,Numer szkoły,lon,lat
386,2235,20.97149678807537,52.23989335
387,2238,20.97421104529309,52.2394862
388,2292,20.9712259,52.2391002
389,2259,20.9646441,52.23281970000001
390,2269,20.961920825694328,52.2312882
391,30,20.960058697331398,52.2309609
392,2428,20.960058697331398,52.2309609
393,2244,20.958458867811824,52.22761545
394,2271,20.967898685772305,52.23294475
395,2226,20.97175517735708,52.230666299999996
396,2287,20.975383800000003,52.2286994
397,2317,20.974266113700786,52.231154499999995
398,2427,20.976308554016192,52.23135345
399,2245,20.976570569532964,52.23427525
400,2424,20.979369966980165,52.234579
401,2257,20.964216962044922,52.22679195
402,26,20.970137614160983,52.22822155
403,2227,20.97005323074521,52.2267934
404,2298,20.97708783755365,52.22865025
405,2345,20.97426262240024,52.2275005
406,2418,20.970137614160983,52.22822155
407,2305,20.9479511204,52.24662635
408,2340,20.95439695335264,52.24752995
409,2365,20.942606442473625,52.24895315
410,2391,20.94653195822275,52.24722115
411,4,20.93820015,52.241742200000004
412,8,20.942835758819506,52.24288815
413,2232,20.937197391681877,52.24175
414,2262,20.939556411877998,52.244471399999995
415,2264,20.9395652,52.2444224
416,2277,20.939556411877998,52.244471399999995
417,2311,20.946217,52.24566355
418,2328,20.939556411877998,52.244471399999995
419,2360,20.93874000214994,52.2420109
420,2370,20.939556411877998,52.244471399999995
421,2414,20.937197391681877,52.24175
422,2239,20.946761481305558,52.24214840000001
423,2361,20.947377056940645,52.24109935
424,2398,20.9448723,52.2421315
425,2225,20.956766000000002,52.2373619
426,6,20.950492638647944,52.2447435
427,10,20.954534447210342,52.2461132
428,2242,20.955791785373744,52.2450472
429,2263,20.95036479460383,52.246042200000005
430,2312,20.948781504635946,52.2444451
431,2347,20.949186871868392,52.24596025
432,2380,20.949186871868392,52.24596025
433,2382,20.949186871868392,52.24596025
434,2415,20.947435929636182,52.2432295
435,2246,20.926196187032627,52.2306349
436,2406,20.929971378092027,52.2331771
437,2288,20.945887549924603,52.2359771
438,2422,20.949346205785712,52.23776345
439,21,20.94105374014161,52.2376117
440,50,20.93847933859228,52.23685265
441,2234,20.938509399999997,52.23608065
442,2304,20.93965030808264,52.238177
443,2377,20.938509399999997,52.23608065
444,2379,20.93633315045852,52.2353607
445,2349,20.940148672576555,52.2340098
446,2350,20.94369394003937,52.23507145
447,2236,20.9346925,52.230754600000004
448,2330,20.9346925,52.230754600000004
449,2416,20.935153840699066,52.23308485
450,2267,20.94757341911536,52.23413155
451,2299,20.95634723953998,52.2342056
452,2282,20.953412276003505,52.23205105
453,2258,20.95388585,52.22832875
454,2331,20.93625273337243,52.22118505
455,2333,20.9319135,52.2233255
456,2231,20.948696899999998,52.2243381
457,2251,20.936466199999998,52.2218231
458,2293,20.936466199999998,52.2218231
459,2303,20.936466199999998,52.2218231
460,2316,20.936466199999998,52.2218231
461,2326,20.93906010064307,52.22148945
462,2332,20.948416,52.2254544
463,2353,20.947972399999998,52.2245316
464,2430,20.94742980997679,52.22490135
465,2310,20.95420374375444,52.225647050000006
466,2404,20.95402999133261,52.22431965
467,759,20.99132856191616,52.22476375
468,775,20.9935922,52.2251343
469,827,20.992752377064217,52.2172112
470,755,21.00046319258324,52.22198535
471,752,21.004079,52.217751299999996
472,753,21.00308155,52.21740765
473,767,20.998282089341167,52.2177343
474,770,20.99595863243293,52.21731325
475,789,20.995922437229513,52.21784045
476,790,21.003060177450163,52.21959645
477,824,20.99595863243293,52.21731325
478,835,21.003947302500624,52.2180005
479,848,21.000981399999997,52.21957705
480,841,20.983912821508067,52.2219434
481,818,20.975550073700603,52.2196585
482,810,20.979774290189212,52.21755595000001
483,836,20.979774290189212,52.21755595000001
484,861,20.98182646171733,52.2195069
485,792,20.98275523336508,52.21755095
486,806,20.984377326593886,52.2167107
487,788,20.96792981722848,52.21585015
488,793,20.9675506029407,52.21371905
489,816,20.96792981722848,52.21585015
490,852,20.9675506029407,52.21371905
491,864,20.9675506029407,52.21371905
492,866,20.970036371664253,52.21630585
493,867,20.9675506029407,52.21371905
494,763,20.974328301553346,52.216387700000006
495,768,20.97437269467681,52.21521135
496,815,20.970583614281665,52.21445195
497,855,20.972461242300785,52.2138919
498,797,20.979272,52.21575855
499,823,20.976755607289835,52.21666255
500,830,20.976501081060192,52.21565715
501,831,20.976208877161763,52.2125794
502,854,20.97558274119488,52.21286960000001
503,859,20.975813868711732,52.2141148
504,809,20.987192700295747,52.21263155
505,778,20.942384896406807,52.20626165
506,805,20.9778750757457,52.20983025
507,840,20.9778750757457,52.20983025
508,766,20.978511530272943,52.206196399999996
509,804,20.973226250000003,52.20268165
510,825,20.972503339774967,52.20297355
511,761,20.981366274202173,52.201211150000006
512,781,20.97622176893438,52.202515999999996
513,814,20.98393278488092,52.20429160000001
514,794,20.982441225785077,52.1994653
515,791,20.974946160034925,52.206723
516,795,20.973601804626632,52.2049318
517,780,20.973539668477585,52.19963155
518,811,20.977811547394367,52.1995479
519,850,20.9740480785442,52.19681095
520,769,20.981088603946162,52.19672865
521,782,20.97832002879888,52.194963
522,522,20.996753163775075,52.20707455
523,564,20.99596919217485,52.20695585
524,599,20.99596919217485,52.20695585
525,673,20.996753163775075,52.20707455
526,842,21.004975390992566,52.2104532
527,863,20.997023599238304,52.21386495
528,845,20.96126522021348,52.2137052
529,821,20.9671403,52.20897165
530,851,20.967294748191406,52.21168325
531,856,20.96623860173564,52.20839555000001
532,754,20.970636790692645,52.2079747
533,828,20.971643743500085,52.20939775
534,757,20.96620337986493,52.20595435
535,773,20.96620337986493,52.20595435
536,779,20.968213302251705,52.2045261
537,787,20.96620337986493,52.20595435
538,762,20.956985255277225,52.21039685
539,764,20.95274432669416,52.2103455
540,777,20.95274432669416,52.2103455
541,802,20.956274148669532,52.20798095
542,833,20.954610353432592,52.20803715
543,839,20.957785767959106,52.21075505
544,776,20.951924462999546,52.20236060000001
545,785,20.95902637876448,52.20032435
546,800,20.952053994476746,52.2023305
547,826,20.952926275658058,52.20199045
548,774,20.961265178376372,52.202064299999996
549,783,20.961564146749524,52.2031138
550,799,20.965213261205907,52.200236
551,819,20.96176979603635,52.20076525
552,832,20.96250838265155,52.201066100000006
553,837,20.961347726693226,52.20189145000001
554,843,20.96566591382229,52.19961945
555,682,21.001671955872247,52.2085398
556,649,21.0096577685971,52.208802950000006
557,696,21.016093816476342,52.20855015
558,718,21.016093816476342,52.20855015
559,732,21.014138723888337,52.21020085
560,735,21.016093816476342,52.20855015
561,739,21.014138723888337,52.21020085
562,742,21.016093816476342,52.20855015
563,662,21.000473899999996,52.2016191
564,485,21.00634477902331,52.2040857
565,512,21.004477270582804,52.2059013
566,611,21.008014397396146,52.20424660000001
567,734,21.004477270582804,52.2059013
568,479,21.01204793511134,52.2048863
569,647,21.014167562148387,52.20551105
570,701,21.014167562148387,52.20551105
571,708,21.013794803125737,52.2037093
572,489,21.01519013073917,52.205915399999995
573,509,21.020649589754857,52.20664
574,543,21.019163858489023,52.2072626
575,598,21.02357583781164,52.20789225
576,650,21.02287547512577,52.206878700000004
577,671,21.02357583781164,52.20789225
578,681,21.0237556,52.2089716
579,726,21.02277895988357,52.2090477
580,683,21.02812837985088,52.20546495
581,556,21.032707279492023,52.20166065
582,563,21.0304073,52.200516
583,630,21.032033953452533,52.20173
584,729,21.030317899999996,52.2016251
585,506,21.00373415,52.201695799999996
586,614,21.005505785231666,52.19763029999999
587,623,21.004287264213453,52.19703440000001
588,561,21.005854394291752,52.19973965
589,575,21.009769353414463,52.19537125
590,643,21.00759025396217,52.201025
591,658,21.0096902,52.1983118
592,675,21.0096902,52.1983118
593,461,21.014815346864108,52.20269405
594,483,21.01315145,52.2016361
595,546,21.01527349494036,52.20009775
596,593,21.014254948960236,52.19876985000001
597,749,21.0141766,52.196262
598,505,21.01952651483331,52.2032543
599,560,21.01655214305308,52.202905799999996
600,571,21.020905399999997,52.2007281
601,612,21.01655214305308,52.202905799999996
602,637,21.018170748741944,52.19989685
603,645,21.0195232,52.1997383
604,657,21.017207100000004,52.201491600000004
605,694,21.01655214305308,52.202905799999996
606,475,21.04580079777431,52.20101459999999
607,501,21.04580079777431,52.20101459999999
608,570,21.04735985,52.20022915
609,576,21.04580079777431,52.20101459999999
610,592,21.04580079777431,52.20101459999999
611,603,21.04580079777431,52.20101459999999
612,655,21.04735985,52.20022915
613,747,21.04776740277157,52.199442100000006
614,13,21.0394438,52.1961443
615,547,21.034679523663844,52.19760720000001
616,619,21.0329322133785,52.1984835
617,472,20.99454445,52.1969458
618,518,21.0003337,52.19486335000001
619,616,20.99953744647821,52.19423245
620,618,20.991798677407502,52.19412595
621,690,20.992437418133672,52.19536695
622,723,20.994180007613192,52.1973718
623,467,20.9884178,52.18875429999999
624,523,20.994168437350897,52.19097725
625,528,20.996232355738705,52.1903032
626,533,20.99615047496393,52.1916441
627,628,20.9989078773446,52.1916614
628,646,20.999238112151907,52.189881299999996
629,684,21.00086152502157,52.190217499999996
630,737,20.998702758085532,52.19133025
631,488,21.004719636144344,52.19091485
632,495,21.006060495972488,52.1941299
633,610,21.004363935459228,52.1938966
634,632,21.005553515938047,52.19063485
635,663,21.00598594677703,52.1921856
636,741,21.009430620978147,52.1928282
637,602,21.013302165962447,52.19342275
638,622,21.012131204311707,52.1920228
639,703,21.01085858822821,52.19040575
640,514,21.01734816085355,52.19462125
641,687,21.019336887853424,52.1942339
642,615,21.017427080369252,52.19176725
643,704,21.01861633838155,52.192718400000004
644,721,21.0203165748417,52.19100305
645,549,21.023450699999998,52.194412299999996
646,651,21.019134715630766,52.19591250000001
647,685,21.022978866185497,52.1905079
648,722,21.021537848321664,52.1935141
649,460,21.02513911163412,52.198733600000004
650,507,21.025071885416665,52.1948002
651,582,21.02625025948768,52.19327005
652,613,21.026328013823274,52.19187895
653,670,21.026328013823274,52.19187895
654,745,21.026328013823274,52.19187895
655,680,21.0202496,52.1833861
656,697,21.0206259,52.184142
657,490,21.0507477,52.1796383
658,508,21.053203200000002,52.18293695
659,530,21.04838152862914,52.183219799999996
660,609,21.052153699999998,52.1803844
661,699,21.048361845769087,52.17957765
662,487,21.048578826772896,52.17719445
663,503,21.05720206495853,52.17312495
664,513,21.0556261,52.176570299999995
665,584,21.058960182534076,52.176092
666,606,21.062367960081133,52.17410815
667,706,21.0556261,52.176570299999995
668,720,21.051695499999997,52.17837165
669,736,21.062454995494267,52.17338270000001
670,743,21.062454995494267,52.17338270000001
671,577,21.0646974926022,52.18339585
672,642,21.06208853273497,52.18196335
673,702,21.05899332686455,52.1814462
674,635,21.003966640296373,52.186476500000005
675,624,20.99670775,52.1768556
676,659,20.998724300000003,52.1756834
677,463,20.999063910722587,52.1731535
678,540,20.994167899999997,52.173384399999996
679,617,20.996126534446844,52.1740214
680,677,20.9949986,52.1739855
681,715,20.98848092164431,52.17687279999999
682,464,21.00440258111552,52.18249295
683,499,21.007765799999998,52.18239929999999
684,502,21.00440258111552,52.18249295
685,597,21.00440258111552,52.18249295
686,644,21.00440258111552,52.18249295
687,653,21.00440258111552,52.18249295
688,626,21.012097982790948,52.17736815
689,562,21.0070531,52.1748589
690,654,21.00846627432019,52.173899799999994
691,678,21.002987803392035,52.177236799999996
692,700,21.00939108667137,52.172622499999996
693,536,21.004407699999998,52.16862455
694,557,21.00053933303962,52.17211645
695,639,21.00190767315404,52.1721512
696,666,21.00074385,52.1703685
697,711,21.005868937335137,52.16833695
698,482,21.0264865,52.176503100000005
699,554,21.0221984,52.1745665
700,716,21.0264865,52.176503100000005
701,586,21.031900350333927,52.1730931
702,730,21.028820899999996,52.174266499999995
703,595,21.0242636,52.170978399999996
704,541,20.9951995,52.2023268
705,524,20.99137708472811,52.19808495
706,860,20.98832142933816,52.20490325
707,480,20.98656135569034,52.19643795
708,652,20.98762490046527,52.1920079
709,493,21.046966887254907,52.21041395
710,500,21.039515846302525,52.20868405
711,674,21.040633523076924,52.20807985
712,712,21.046966887254907,52.21041395
713,537,21.035040385777023,52.20611685
714,569,21.035606509505588,52.20528515
715,665,21.0353456,52.2030348
716,717,21.0357326,52.2029133
717,462,21.038060502045642,52.205139
718,486,21.0406524,52.2048953
719,525,21.040070613523408,52.2038987
720,578,21.03998318530315,52.2057363
721,629,21.039169923920856,52.2017561
722,640,21.0400639,52.2049464
723,713,21.03748697103178,52.20385475000001
724,542,21.044069033694647,52.203612400000004
725,667,21.04596735266845,52.2043249
726,692,21.04596735266845,52.2043249
727,516,21.0140909,52.1885079
728,583,21.01865527771832,52.18465305
729,620,21.01731333729132,52.18487885
730,531,21.01255515015196,52.1817536
731,608,21.01017362802512,52.18275165
732,496,21.015676906988595,52.17763755
733,497,21.0169672,52.1743996
734,634,21.0199374,52.177229100000005
735,641,21.01987773403716,52.1769906
736,470,21.01499527522905,52.17078795
737,548,21.01283874873084,52.170468
738,551,21.01222055,52.1727392
739,587,20.993246038923488,52.18695545
740,746,20.99165072316571,52.1850849
741,478,20.997151195384184,52.18380475
742,568,20.99678245,52.180963899999995
743,601,20.996287600000002,52.1799996
744,688,20.99499115150212,52.181222399999996
745,594,21.0011847,52.182340100000005
746,636,20.999096245261192,52.1795861
747,492,21.032708300000003,52.1727325
748,511,21.032708300000003,52.1727325
